code,nr,gebied,gebiednaam,provincie,WOZ,stedelijkheid,OAD,ligging,abw_totaal,abw_vrijst,abw_tweekap,abw_rijwoni,abw_meergez_laagb,abw_meergez_hoogb,abw_koop,abw_soc_huur,abw_part_huur,abw_1_pers,abw_2_pers,abw_3_pers,aapbw_totaal,aapbw_koop_vrijst,aapbw_koop_tweekap,aapbw_koop_rijwoni,aapbw_koop_meergez_laagb,aapbw_koop_meergez_hoogb,aapbw_soc_huur_vrijst,aapbw_soc_huur_tweekap,aapbw_soc_huur_rijwoni,aapbw_soc_huur_meergez_laagb,aapbw_soc_huur_meergez_hoogb,aapbw_part_huur_vrijst,aapbw_part_huur_tweekap,aapbw_part_huur_rijwoni,aapbw_part_meergez_laagb,aapbw_part_meergez_hoogb
BU16520500,13430,buurt,Gemert-Bakel|Milheeze,,261,5,237,3,600,0.336,0.345,0.176,0.143,0.000,0.771,0.169,0.059,0.277,0.387,0.336,1.5,1.8,1.7,1.6,1.4,1.4,,1.2,1.2,0.5,0.5,,1.3,,0.8,0.8
BU16520508,13431,buurt,Gemert-Bakel|Verspreide huizen Groote Peel,,370,5,59,4,100,1.000,0.000,0.000,0.000,0.000,0.789,0.000,0.211,0.150,0.350,0.500,2.1,2.2,,,,,,,,,,1.8,,,,
BU16520509,13432,buurt,Gemert-Bakel|Verspreide huizen Milheeze,,416,5,149,1,300,0.622,0.297,0.081,0.000,0.000,0.946,0.000,0.054,0.125,0.400,0.475,2.0,2.2,1.8,1.6,,,,,,,,,,,,
BU16520600,13433,buurt,Gemert-Bakel|De Rips,,238,5,131,1,400,0.417,0.278,0.139,0.167,0.000,0.722,0.222,0.056,0.274,0.384,0.342,1.6,1.9,1.8,1.8,,0.0,,1.1,1.2,0.9,0.9,,,,,0.0
BU16520609,13434,buurt,Gemert-Bakel|Verspreide huizen Rips,,347,5,42,3,200,0.905,0.095,0.000,0.000,0.000,0.810,0.000,0.190,0.100,0.400,0.500,2.1,2.3,,,,,,,,,,1.5,,,,
BU16550101,13435,buurt,Halderberge|Oud Gastel,,240,4,721,1,2500,0.261,0.198,0.409,0.125,0.006,0.706,0.263,0.031,0.258,0.405,0.337,1.4,1.8,1.6,1.6,1.0,1.0,,1.2,1.0,0.5,0.5,1.4,,1.3,0.6,0.6
BU16550102,13436,buurt,Halderberge|Stoof,,337,5,262,2,300,0.917,0.083,0.000,0.000,0.000,0.957,0.000,0.043,0.149,0.532,0.319,1.9,1.9,1.8,,,,,,,,,,,,,
BU16550109,13437,buurt,Halderberge|Verspreide huizen Oud Gastel,,377,5,148,2,200,1.000,0.000,0.000,0.000,0.000,0.938,0.000,0.063,0.156,0.469,0.375,1.9,1.9,,,,,,,,,,,,,,
BU16550201,13438,buurt,Halderberge|Stampersgat,,201,5,161,4,500,0.333,0.242,0.384,0.040,0.000,0.653,0.347,0.000,0.273,0.414,0.313,1.5,1.7,1.7,1.7,,0.0,,1.1,1.0,0.7,0.7,,,,,0.0
BU16550209,13439,buurt,Halderberge|Verspreide huizen Stampersgat,,,5,25,2,100,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.500,0.500,2.1,2.2,,,,,,,,,,,,,,
BU16550301,13440,buurt,Halderberge|Oudenbosch-Centrum,,185,3,1312,4,2000,0.063,0.068,0.606,0.244,0.020,0.416,0.494,0.091,0.378,0.373,0.248,1.1,1.7,1.5,1.4,1.1,1.0,,,1.0,0.6,0.6,1.5,,1.2,0.8,0.8
BU16550302,13441,buurt,Halderberge|Pagnevaart,,200,3,1043,1,1000,0.165,0.096,0.606,0.133,0.000,0.574,0.388,0.037,0.335,0.404,0.261,1.2,1.5,1.8,1.3,,0.0,,,1.0,0.6,0.6,,,0.7,,0.0
BU16550303,13442,buurt,Halderberge|Velletri,,237,4,790,2,800,0.203,0.112,0.636,0.049,0.000,0.636,0.294,0.070,0.231,0.420,0.350,1.5,1.8,1.6,1.5,,0.0,1.4,,1.2,,0.0,,,,0.8,0.8
BU16550304,13443,buurt,Halderberge|Spui,,198,3,1076,4,900,0.136,0.018,0.710,0.136,0.000,0.518,0.453,0.029,0.314,0.396,0.290,1.1,1.7,1.3,1.5,,0.0,,,1.0,0.2,0.2,,,0.9,,0.0
BU16550305,13444,buurt,Halderberge|Albano,,220,4,978,2,900,0.144,0.072,0.671,0.114,0.000,0.681,0.283,0.036,0.257,0.395,0.347,1.4,1.7,1.8,1.5,,0.0,,,1.0,0.9,0.9,,,1.1,,0.0
BU16550307,13445,buurt,Halderberge|Verspreide huizen Kuivezand en omgeving,,342,5,187,3,300,0.867,0.089,0.044,0.000,0.000,0.933,0.000,0.067,0.130,0.478,0.391,2.1,2.1,1.8,1.9,,,,,,,,2.5,,,,
BU16550308,13446,buurt,Halderberge|Verspr.h. ten noorden van Oudenbosch,,396,5,418,1,200,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.136,0.409,0.455,2.1,2.1,,,,,,,,,,,,,,
BU16550309,13447,buurt,Halderberge|Verspr.h. ten zuiden van Oudenbosch,,393,5,330,4,200,1.000,0.000,0.000,0.000,0.000,0.926,0.000,0.074,0.179,0.429,0.393,1.8,1.9,,,,,,,,,,,,,,
BU16550401,13448,buurt,Halderberge|Hoeven,,269,4,689,3,2100,0.337,0.169,0.439,0.055,0.000,0.691,0.283,0.027,0.269,0.418,0.313,1.5,1.8,1.6,1.6,0.8,0.8,,0.9,1.0,0.6,0.6,1.2,1.8,1.2,,0.0
BU16550402,13449,buurt,Halderberge|Achter 't Hof,,393,5,309,2,200,0.846,0.154,0.000,0.000,0.000,1.000,0.000,0.000,0.107,0.429,0.464,1.9,2.0,1.6,,,,,,,,,,,,,
BU16550403,13450,buurt,Halderberge|Kruisstraat,,353,5,262,2,100,0.833,0.167,0.000,0.000,0.000,1.000,0.000,0.000,0.150,0.450,0.400,2.1,2.1,1.8,,,,,,,,,,,,,
BU16550408,13451,buurt,Halderberge|Verspreide huizen ten zuiden van Hoeven,,335,5,431,2,400,0.436,0.077,0.231,0.256,0.000,0.709,0.253,0.038,0.342,0.316,0.342,1.4,2.0,1.7,1.6,,0.0,,,,0.1,0.1,,,,,0.0
BU16550409,13452,buurt,Halderberge|Verspreide huizen ten noorden van Hoeven,,417,5,79,2,200,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.136,0.318,0.545,2.0,2.0,,,,,,,,,,,,,,
BU16550501,13453,buurt,Halderberge|Bosschenhoofd,,265,5,321,2,900,0.389,0.217,0.339,0.056,0.000,0.701,0.266,0.034,0.256,0.400,0.344,1.6,1.9,1.8,1.9,,0.0,,1.2,0.9,0.8,0.8,1.4,,,,0.0
BU16550509,13454,buurt,Halderberge|Verspreide huizen Bosschenhoofd,,442,5,206,1,200,0.742,0.161,0.097,0.000,0.000,1.000,0.000,0.000,0.129,0.452,0.419,2.0,2.0,1.9,1.9,,,,,,,,,,,,
BU16580000,13455,buurt,Heeze-Leende|Heeze,,316,4,818,2,4000,0.257,0.172,0.480,0.090,0.000,0.751,0.192,0.058,0.276,0.394,0.330,1.4,1.7,1.6,1.5,1.0,1.0,,1.4,0.9,0.6,0.6,1.2,1.5,1.1,0.8,0.8
BU16580001,13456,buurt,Heeze-Leende|Bedrijventerrein De Poortmannen,,,5,177,2,100,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,1.8,2.1,,,,,,,,,,,,,,
BU16580009,13457,buurt,Heeze-Leende|Verspreide huizen Heeze,,493,5,163,3,300,0.633,0.245,0.122,0.000,0.000,0.804,0.000,0.196,0.212,0.404,0.385,1.9,2.1,1.7,1.4,,,,,,,,1.8,1.5,,,
BU16580100,13458,buurt,Heeze-Leende|Leende,,332,5,460,2,1500,0.324,0.188,0.416,0.072,0.000,0.804,0.137,0.058,0.262,0.395,0.344,1.5,1.9,1.7,1.6,0.9,0.9,,1.0,0.8,0.5,0.5,1.6,1.4,1.2,0.8,0.8
BU16580101,13459,buurt,Heeze-Leende|Villawijk Boschhoven,,687,5,157,2,100,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.167,0.500,0.333,2.2,2.1,,,,,,,,,,,,,,
BU16580108,13460,buurt,Heeze-Leende|Verspreide huizen Groote Heide,,,5,110,1,100,1.000,0.000,0.000,0.000,0.000,0.714,0.000,0.286,0.000,0.500,0.500,2.2,2.6,,,,,,,,,,1.7,,,,
BU16580109,13461,buurt,Heeze-Leende|Verspreide huizen Zevenhuizense Heide,,463,5,71,4,100,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.143,0.429,0.429,2.1,2.2,,,,,,,,,,,,,,
BU16580200,13462,buurt,Heeze-Leende|Leenderstrijp,,493,5,70,1,200,0.767,0.233,0.000,0.000,0.000,0.871,0.000,0.129,0.161,0.387,0.452,2.0,2.0,2.0,,,,,,,,,1.8,,,,
BU16580209,13463,buurt,Heeze-Leende|Verspreide huizen Dijkse Heide,,,5,21,2,100,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.8,2.0,,,,,,,,,,,,,,
BU16580300,13464,buurt,Heeze-Leende|Sterksel,,373,5,135,2,400,0.538,0.141,0.269,0.051,0.000,0.857,0.091,0.052,0.269,0.397,0.333,1.7,1.9,1.8,1.7,1.2,1.2,,,0.9,,0.0,1.0,,,,0.0
BU16580308,13465,buurt,Heeze-Leende|Verspr.h. ten zuiden van Sterksel,,,5,41,3,100,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.429,0.571,2.6,2.5,,,,,,,,,,,,,,
BU16580309,13466,buurt,Heeze-Leende|Verspr.h. ten oosten van Sterksel,,359,5,61,1,300,0.500,0.130,0.239,0.130,0.000,0.917,0.000,0.083,0.208,0.375,0.417,1.6,2.0,2.0,1.5,,0.0,,,,,0.0,1.9,,,,0.0
BU16590000,13467,buurt,Laarbeek|Beek,,236,4,935,3,2400,0.182,0.124,0.589,0.105,0.000,0.669,0.296,0.035,0.302,0.362,0.336,1.3,1.8,1.5,1.5,1.3,1.3,,0.9,1.0,0.5,0.5,1.1,1.3,1.3,,0.0
BU16590001,13468,buurt,Laarbeek|Donk,,224,4,814,4,1700,0.142,0.175,0.488,0.195,0.000,0.568,0.363,0.068,0.354,0.383,0.263,1.2,1.7,1.6,1.6,0.9,0.9,,0.8,0.9,0.5,0.5,1.5,0.9,1.2,1.0,1.0
BU16590002,13469,buurt,Laarbeek|Bedrijventerrein Beekerheide,,,5,431,3,100,1.000,0.000,0.000,0.000,0.000,0.800,0.000,0.200,0.000,0.400,0.600,2.2,2.5,,,,,,,,,,,,,,
BU16590003,13470,buurt,Laarbeek|Bedrijventerrein Bemmer,,366,5,380,3,100,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.150,0.300,0.550,2.1,2.2,,,,,,,,,,,,,,
BU16590009,13471,buurt,Laarbeek|Verspreide huizen Beek en Donk,,355,5,351,3,400,0.639,0.153,0.208,0.000,0.000,0.844,0.047,0.109,0.162,0.311,0.527,1.7,2.0,1.5,1.3,,,,,1.0,,,1.5,,,,
BU16590100,13472,buurt,Laarbeek|Aarle-Rixtel,,271,4,626,3,2200,0.264,0.314,0.326,0.085,0.011,0.687,0.256,0.058,0.259,0.403,0.339,1.5,1.8,1.7,1.5,,0.0,0.9,1.1,1.0,0.8,0.7,1.5,1.0,1.0,0.8,0.8
BU16590101,13473,buurt,Laarbeek|Bedrijventerrein Torenakker,,,4,595,1,100,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,2.7,2.9,,,,,,,,,,,,,,
BU16590108,13475,buurt,Laarbeek|Verspreide huizen Laar en Strijp,,,5,212,4,100,0.818,0.182,0.000,0.000,0.000,1.000,0.000,0.000,0.182,0.364,0.455,1.8,1.8,,,,,,,,,,,,,,
BU16590109,13476,buurt,Laarbeek|Verspreide huizen Heikant,,411,5,128,2,100,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.176,0.294,0.529,2.1,2.2,,,,,,,,,,,,,,
BU16590200,13477,buurt,Laarbeek|Lieshout,,267,5,477,3,1500,0.230,0.365,0.348,0.057,0.000,0.740,0.212,0.048,0.246,0.394,0.360,1.5,1.9,1.6,1.7,,0.0,,0.9,0.9,0.5,0.5,,1.5,1.2,0.6,0.6
BU16590201,13478,buurt,Laarbeek|Industrieterrein Bavaria,,,5,317,3,100,1.000,0.000,0.000,0.000,0.000,,,,,,,1.5,,,,,,,,,,,,,,,
BU16590209,13479,buurt,Laarbeek|Verspreide huizen Lieshout,,524,5,139,1,300,0.878,0.122,0.000,0.000,0.000,0.940,0.000,0.060,0.192,0.404,0.404,2.1,2.1,2.3,,,,,,,,,1.6,,,,
BU16590300,13480,buurt,Laarbeek|Mariahout,,288,5,182,4,500,0.523,0.284,0.193,0.000,0.000,0.874,0.103,0.023,0.225,0.371,0.404,1.6,1.8,1.6,1.8,,,,1.2,1.0,,,,,,,
BU16590309,13481,buurt,Laarbeek|Verspreide huizen Mariahout,,396,5,83,4,300,0.719,0.175,0.105,0.000,0.000,0.849,0.000,0.151,0.190,0.310,0.500,2.0,2.1,2.2,,,,,,,,,1.3,,,,
BU16670000,13482,buurt,Reusel-De Mierden|Reusel,,255,4,863,2,3100,0.289,0.230,0.361,0.121,0.000,0.758,0.165,0.077,0.299,0.374,0.327,1.4,1.8,1.6,1.4,1.0,1.0,,1.1,0.9,0.6,0.6,1.7,1.0,1.0,0.6,0.6
BU16670001,13483,buurt,Reusel-De Mierden|Voorste Heikant en Weijereind,,410,5,409,3,200,0.880,0.120,0.000,0.000,0.000,1.000,0.000,0.000,0.111,0.333,0.556,1.9,2.0,2.3,,,,,,,,,,,,,
BU16670002,13484,buurt,Reusel-De Mierden|De Voort en Achterste Heikant,,374,5,220,4,200,0.714,0.286,0.000,0.000,0.000,0.864,0.000,0.136,0.143,0.429,0.429,2.2,2.5,1.7,,,,,,,,,,,,,
BU16670008,13485,buurt,Reusel-De Mierden|Buitengebied ten noorden van Reusel,,309,4,564,2,300,0.419,0.140,0.442,0.000,0.000,0.860,0.093,0.047,0.159,0.318,0.523,1.7,2.2,1.7,1.4,,,,,0.9,,,,,,,
BU16670009,13486,buurt,Reusel-De Mierden|Buitengebied ten zuiden van Reusel,,,5,38,3,100,1.000,0.000,0.000,0.000,0.000,0.867,0.000,0.133,0.000,0.385,0.615,2.2,2.2,,,,,,,,,,1.9,,,,
BU16670100,13487,buurt,Reusel-De Mierden|Hooge Mierde,,291,5,195,2,600,0.454,0.398,0.148,0.000,0.000,0.796,0.148,0.056,0.227,0.418,0.355,1.7,1.9,1.7,1.7,,,,1.0,0.9,,,1.3,2.2,,,
BU16670109,13488,buurt,Reusel-De Mierden|Verspreide huizen Hooge Mierde,,378,5,65,1,200,0.792,0.208,0.000,0.000,0.000,0.840,0.000,0.160,0.107,0.393,0.500,2.3,2.3,2.0,,,,,,,,,2.4,,,,
BU16670200,13489,buurt,Reusel-De Mierden|Lage Mierde,,299,5,214,3,600,0.483,0.310,0.147,0.060,0.000,0.759,0.172,0.069,0.293,0.371,0.336,1.7,1.9,1.8,1.5,,0.0,,1.2,0.7,0.6,0.6,1.6,,,0.3,0.3
BU16670209,13490,buurt,Reusel-De Mierden|Verspreide huizen Lage Mierde,,429,5,75,4,200,1.000,0.000,0.000,0.000,0.000,0.870,0.000,0.130,0.219,0.406,0.375,1.9,2.1,,,,,,,,,,1.8,,,,
BU16670300,13491,buurt,Reusel-De Mierden|Hulsel,,297,5,97,3,300,0.510,0.388,0.102,0.000,0.000,0.878,0.082,0.041,0.184,0.469,0.347,1.7,1.8,1.7,1.3,,,,1.4,,,,,,,,
BU16670309,13492,buurt,Reusel-De Mierden|Verspreide huizen Hulsel,,,5,70,2,100,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.417,0.583,2.3,2.4,,,,,,,,,,,,,,
BU16690101,13493,buurt,Roerdalen|Montfort,,240,5,352,4,1300,0.436,0.264,0.256,0.044,0.000,0.812,0.122,0.065,0.285,0.399,0.316,1.6,1.8,1.5,1.8,,0.0,,0.8,0.8,0.7,0.7,1.3,0.8,1.5,,0.0
BU16690109,13494,buurt,Roerdalen|Buitengebied Montfort,,338,5,186,3,100,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.462,0.538,2.1,2.2,,,,,,,,,,,,,,
BU16690201,13495,buurt,Roerdalen|Sint Odiliënberg,,200,5,427,2,1400,0.238,0.351,0.302,0.109,0.000,0.720,0.203,0.077,0.335,0.410,0.256,1.3,1.7,1.5,1.5,1.2,1.2,,0.8,0.8,0.5,0.5,1.3,1.3,1.1,0.1,0.1
BU16690202,13496,buurt,Roerdalen|Lerop,,,5,71,1,100,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.600,0.400,1.8,1.9,,,,,,,,,,,,,,
BU16690203,13497,buurt,Roerdalen|Reutje,,294,5,194,1,100,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.188,0.500,0.313,1.7,1.8,,,,,,,,,,,,,,
BU16690204,13498,buurt,Roerdalen|Paarlo,,,5,13,2,100,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,1.9,1.9,,,,,,,,,,,,,,
BU16690209,13499,buurt,Roerdalen|Buitengebied Sint Odiliënberg,,355,5,143,3,100,0.824,0.000,0.176,0.000,0.000,0.800,0.000,0.200,0.176,0.471,0.353,1.8,1.9,,,,,,,,,,1.6,,,,
BU16690301,13500,buurt,Roerdalen|Melick,,221,5,490,4,1600,0.308,0.258,0.343,0.091,0.000,0.753,0.187,0.060,0.297,0.397,0.306,1.4,1.7,1.5,1.6,1.4,1.4,,0.7,0.8,0.5,0.5,1.8,1.3,1.2,0.6,0.6
BU16690401,13502,buurt,Roerdalen|Posterholt,,195,5,355,1,1700,0.295,0.311,0.338,0.055,0.000,0.730,0.214,0.056,0.307,0.420,0.273,1.4,1.6,1.5,1.6,1.3,1.3,,0.9,0.8,0.5,0.5,1.4,1.2,1.2,0.7,0.7
BU16690402,13503,buurt,Roerdalen|Holst,,,5,42,1,100,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,2.2,2.2,,,,,,,,,,,,,,
BU16690403,13504,buurt,Roerdalen|Varst,,,5,21,2,100,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.667,0.333,2.0,2.2,,,,,,,,,,,,,,
BU16690404,13505,buurt,Roerdalen|Borg,,275,5,108,4,100,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.444,0.556,2.0,1.8,,,,,,,,,,,,,,
BU16690409,13506,buurt,Roerdalen|Buitengebied Posterholt,,299,5,131,4,100,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.200,0.400,0.400,2.0,2.2,,,,,,,,,,,,,,
BU16690501,13507,buurt,Roerdalen|Herkenbosch,,221,4,536,2,1800,0.272,0.326,0.298,0.104,0.000,0.702,0.196,0.102,0.294,0.426,0.280,1.4,1.8,1.5,1.5,1.0,1.0,,0.9,0.9,0.5,0.5,1.6,1.0,1.0,0.3,0.3
BU16690503,13508,buurt,Roerdalen|Reewoude,,197,5,56,2,100,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.444,0.556,0.000,1.4,1.4,,,,,,,,,,,,,,
BU16690509,13509,buurt,Roerdalen|Buitengebied Herkenbosch,,319,5,234,3,100,0.818,0.182,0.000,0.000,0.000,0.750,0.000,0.250,0.231,0.385,0.385,1.9,2.2,,,,,,,,,,1.5,,,,
BU16690601,13510,buurt,Roerdalen|Vlodrop,,190,5,301,1,1000,0.289,0.261,0.389,0.061,0.000,0.706,0.217,0.078,0.317,0.411,0.272,1.4,1.7,1.5,1.5,1.2,1.2,,0.9,0.7,0.5,0.5,1.1,1.3,1.4,0.9,0.9
BU16690602,13511,buurt,Roerdalen|Etsberg,,254,5,47,3,100,0.636,0.364,0.000,0.000,0.000,1.000,0.000,0.000,0.250,0.417,0.333,1.7,1.8,2.0,,,,,,,,,,,,,
BU16690603,13512,buurt,Roerdalen|Rothenbach,,,5,33,3,100,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.500,0.500,0.000,1.5,1.5,,,,,,,,,,,,,,
BU16690605,13514,buurt,Roerdalen|MERU,,,5,15,1,100,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,2.6,,,,,,,,,,,2.7,,,,
BU16690609,13515,buurt,Roerdalen|Buitengebied Vlodrop,,,5,76,1,100,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.667,0.333,1.6,1.6,,,,,,,,,,,,,,
BU16740000,13516,buurt,Roosendaal|Centrum-Oud,,167,1,2904,1,1900,0.069,0.091,0.240,0.547,0.053,0.451,0.281,0.268,0.505,0.316,0.179,0.9,1.6,1.3,1.4,0.9,0.9,,0.7,0.7,0.5,0.5,1.1,1.6,0.9,0.8,0.8
BU16740001,13517,buurt,Roosendaal|Centrum-Nieuw,,192,1,2976,3,700,0.015,0.038,0.173,0.444,0.331,0.602,0.128,0.271,0.522,0.373,0.104,0.8,1.6,1.2,1.3,0.9,0.9,,,,,0.1,,,,0.7,0.7
BU16740002,13518,buurt,Roosendaal|Stationsbuurt,,218,1,2584,1,500,0.112,0.143,0.276,0.418,0.051,0.541,0.296,0.163,0.429,0.337,0.235,1.1,1.4,1.5,1.4,1.3,1.3,,,,0.5,0.4,,,1.5,0.8,0.7
BU16740003,13519,buurt,Roosendaal|Vrouwenhof,,220,1,3055,4,500,0.169,0.253,0.253,0.325,0.000,0.780,0.122,0.098,0.417,0.393,0.190,1.1,1.4,1.3,1.2,1.0,1.0,,,0.7,0.1,0.1,,,,0.8,0.8
BU16740100,13520,buurt,Roosendaal|Sint Josephbuurt,,173,1,2767,4,900,0.202,0.365,0.230,0.202,0.000,0.533,0.394,0.072,0.391,0.358,0.251,1.1,1.4,1.3,1.4,0.9,0.9,0.8,0.8,0.7,0.5,0.5,,1.0,1.3,0.9,0.9
BU16740101,13521,buurt,Roosendaal|Fatima-villapark,,202,2,2400,2,1000,0.168,0.126,0.503,0.204,0.000,0.539,0.382,0.079,0.351,0.335,0.314,1.1,1.5,1.4,1.3,1.1,1.1,,,0.8,0.6,0.6,,,,0.8,0.8
BU16740102,13522,buurt,Roosendaal|Keijenburg,,172,1,2500,3,1000,0.076,0.141,0.435,0.120,0.228,0.632,0.346,0.022,0.421,0.333,0.246,1.0,1.3,1.5,1.2,,0.0,,,,0.7,0.6,,,0.9,,0.0
BU16740200,13523,buurt,Roosendaal|Parklaan-Hoogstraat,,180,2,2310,3,700,0.098,0.136,0.636,0.129,0.000,0.687,0.214,0.099,0.383,0.338,0.278,1.1,1.4,1.4,1.3,,0.0,,,0.8,0.5,0.5,,,0.9,0.6,0.6
BU16740201,13524,buurt,Roosendaal|Spoorstraat-Van Coothlaan,,192,2,1714,1,800,0.151,0.243,0.467,0.138,0.000,0.645,0.289,0.066,0.327,0.353,0.320,1.2,1.5,1.5,1.5,1.0,1.0,,0.8,0.8,0.8,0.8,,0.5,1.4,0.6,0.6
BU16740202,13525,buurt,Roosendaal|Kalsdonk,,149,2,1513,2,1700,0.009,0.024,0.628,0.312,0.027,0.345,0.625,0.030,0.329,0.287,0.383,1.0,1.4,1.4,1.6,1.1,1.1,,,0.9,0.6,0.6,,,1.1,0.5,0.5
BU16740209,13526,buurt,Roosendaal|Nieuwenberg,,281,4,761,3,200,0.800,0.200,0.000,0.000,0.000,1.000,0.000,0.000,0.182,0.455,0.364,1.9,1.9,1.6,,,,,,,,,,,,,
BU16740300,13527,buurt,Roosendaal|Heerma van Vossstraat-Molenbeek,,196,2,2460,4,900,0.152,0.117,0.251,0.398,0.082,0.615,0.077,0.308,0.480,0.316,0.205,1.0,1.5,1.5,1.4,0.8,0.8,,,,0.3,0.2,,,1.1,0.5,0.5
BU16740301,13528,buurt,Roosendaal|Herreweg,,132,2,1884,1,600,0.000,0.000,0.352,0.410,0.238,0.418,0.545,0.036,0.514,0.303,0.183,0.8,,,1.3,0.9,0.6,,,0.8,0.5,0.5,,,,,0.0
BU16740302,13529,buurt,Roosendaal|Ettingen,,124,2,1709,1,1100,0.000,0.000,0.468,0.493,0.039,0.312,0.644,0.044,0.463,0.278,0.259,0.9,,,1.3,1.0,0.9,,,0.9,0.6,0.6,,,0.7,1.6,1.5
BU16740303,13530,buurt,Roosendaal|Scherpdeel,,150,2,2020,2,1100,0.015,0.035,0.599,0.351,0.000,0.594,0.287,0.119,0.369,0.340,0.291,1.1,1.3,1.5,1.4,0.8,0.8,,,0.7,0.6,0.6,,,0.9,0.9,0.9
BU16740309,13531,buurt,Roosendaal|Vroenhout,,380,5,435,4,200,0.920,0.080,0.000,0.000,0.000,1.000,0.000,0.000,0.154,0.462,0.385,1.9,1.9,2.1,,,,,,,,,,,,,
BU16740400,13532,buurt,Roosendaal|Kroeven-Noordwest,,219,2,2447,4,500,0.091,0.061,0.596,0.121,0.131,0.633,0.316,0.051,0.394,0.333,0.273,1.0,1.5,1.1,1.4,,0.5,,,0.7,0.2,0.1,,,1.1,,0.0
BU16740401,13533,buurt,Roosendaal|Kroeven-Noordoost,,199,1,2654,2,700,0.100,0.086,0.557,0.171,0.086,0.479,0.186,0.336,0.432,0.302,0.266,1.0,1.6,1.7,1.4,,0.0,,,0.8,0.5,0.3,,,0.6,0.1,0.1
BU16740402,13534,buurt,Roosendaal|Kroeven-Zuidwest,,178,2,1874,2,900,0.041,0.029,0.659,0.082,0.188,0.343,0.598,0.059,0.343,0.349,0.308,1.0,1.6,1.6,1.4,1.1,0.3,,,1.0,0.8,0.6,,,,,0.6
BU16740403,13535,buurt,Roosendaal|Kroeven-Zuidoost,,179,2,2108,2,1100,0.014,0.018,0.516,0.106,0.346,0.396,0.585,0.018,0.399,0.381,0.220,1.0,1.7,1.2,1.4,0.9,0.2,,,1.1,0.6,0.6,,,1.3,,0.0
BU16740404,13536,buurt,Roosendaal|Minnebeek-Watermolen,,181,2,1876,1,1400,0.015,0.019,0.830,0.137,0.000,0.554,0.379,0.067,0.349,0.349,0.301,1.1,1.6,1.5,1.5,,0.0,,,0.8,0.5,0.5,,,1.1,,0.0
BU16740405,13537,buurt,Roosendaal|De Krogten,,216,2,2267,4,700,0.029,0.072,0.442,0.210,0.246,0.609,0.283,0.109,0.403,0.403,0.194,1.0,1.4,1.7,1.5,1.0,1.0,,,0.6,0.2,0.3,,,,,0.4
BU16740409,13538,buurt,Roosendaal|Borteldonk,,349,4,500,1,100,0.833,0.000,0.167,0.000,0.000,1.000,0.000,0.000,0.167,0.417,0.417,1.6,1.7,,,,,,,,,,,,,,
BU16740500,13539,buurt,Roosendaal|Bovendonk,,177,2,2247,4,500,0.000,0.000,1.000,0.000,0.000,0.654,0.284,0.062,0.259,0.395,0.346,1.2,,,1.4,,,,,0.9,,,,,1.0,,
BU16740501,13540,buurt,Roosendaal|Langdonk-West,,185,2,1826,3,800,0.091,0.070,0.748,0.000,0.091,0.634,0.254,0.113,0.246,0.373,0.380,1.2,1.5,1.6,1.4,,0.9,,,0.9,,0.0,,,1.2,,1.0
BU16740502,13541,buurt,Roosendaal|Langdonk-Oost,,183,2,1513,1,900,0.104,0.052,0.601,0.035,0.208,0.608,0.316,0.076,0.291,0.337,0.371,1.2,1.7,1.4,1.6,,0.8,,,0.9,,0.8,,,1.1,0.2,0.7
BU16740509,13542,buurt,Roosendaal|Vierhoeven,,,5,423,3,100,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.6,1.6,,,,,,,,,,,,,,
