code;nr;gebied;gebiednaam;provincie;WOZ;stedelijkheid;OAD;ligging;abw_totaal;abw_vrijst;abw_tweekap;abw_rijwoni;abw_meergez_laagb;abw_meergez_hoogb;abw_koop;abw_soc_huur;abw_part_huur;abw_1_pers;abw_2_pers;abw_3_pers;aapbw_totaal;aapbw_koop_vrijst;aapbw_koop_tweekap;aapbw_koop_rijwoni;aapbw_koop_meergez_laagb;aapbw_koop_meergez_hoogb;aapbw_soc_huur_vrijst;aapbw_soc_huur_tweekap;aapbw_soc_huur_rijwoni;aapbw_soc_huur_meergez_laagb;aapbw_soc_huur_meergez_hoogb;aapbw_part_huur_vrijst;aapbw_part_huur_tweekap;aapbw_part_huur_rijwoni;aapbw_part_meergez_laagb;aapbw_part_meergez_hoogb
BU06130625;10300;buurt;"Albrandswaard; Wijkpark Portland";Zuid-Holland;;3;1314;2;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;0,0%;28,6%;71,4%;1,7;1,7;;;;;;;;;;;;;;
BU06130626;10301;buurt;"Albrandswaard; De Eilanden";Zuid-Holland;301;3;1262;4;1400;5,7%;7,3%;51,1%;21,8%;14,1%;76,0%;22,5%;1,5%;21,5%;33,7%;44,8%;1,4;2,1;1,9;1,8;1,3;1,1;;;0,9;0,7;0,5;;;;1,0;
BU06140000;10302;buurt;"Westvoorne; Rockanje";Zuid-Holland;268;4;661;3;800;29,2%;16,0%;18,1%;36,8%;0,0%;58,0%;21,0%;21,0%;45,5%;33,1%;21,4%;1,2;1,8;1,7;1,4;0,9;;;;;0,4;;1,1;1,4;0,8;0,7;
BU06140001;10303;buurt;"Westvoorne; Helhoek";Zuid-Holland;;5;130;3;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;;;;2,0;2,0;;;;;;;;;;;;;;
BU06140002;10304;buurt;"Westvoorne; Strijpe";Zuid-Holland;577;5;81;2;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;11,8%;47,1%;41,2%;2,0;2,0;;;;;;;;;;;;;;
BU06140003;10305;buurt;"Westvoorne; Stuifakker";Zuid-Holland;480;5;247;2;300;75,0%;3,8%;0,0%;21,2%;0,0%;80,8%;13,5%;5,8%;26,4%;47,2%;26,4%;1,7;2,0;1,8;;1,0;;;;;0,6;;1,5;;;;
BU06140004;10306;buurt;"Westvoorne; Zuidhoek";Zuid-Holland;216;4;706;3;1000;2,2%;11,5%;82,4%;3,8%;0,0%;81,2%;0,0%;18,8%;28,2%;40,3%;31,5%;1,4;1,4;1,6;1,5;;;;;;;;;;0,9;0,8;
BU06140005;10307;buurt;"Westvoorne; Nieuw gebied";Zuid-Holland;279;4;683;2;600;15,5%;8,7%;64,1%;11,7%;0,0%;66,7%;0,0%;33,3%;28,4%;41,2%;30,4%;1,5;1,9;1,8;1,6;;;;;;;;;;1,2;0,6;
BU06140009;10308;buurt;"Westvoorne; Verspreide huizen";Zuid-Holland;511;5;126;4;400;100,0%;0,0%;0,0%;0,0%;0,0%;91,7%;0,0%;8,3%;16,2%;43,2%;40,5%;2,2;2,2;;;;;;;;;;1,9;;;;
BU06140100;10309;buurt;"Westvoorne; Oostvoorne";Zuid-Holland;351;4;775;2;2100;35,4%;5,5%;40,5%;18,6%;0,0%;82,0%;0,0%;18,0%;26,4%;41,6%;32,0%;1,6;1,9;1,6;1,7;1,1;;;;;;;1,1;1,0;0,8;0,7;
BU06140101;10310;buurt;"Westvoorne; De Waranda";Zuid-Holland;683;5;285;1;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;25,0%;40,0%;35,0%;1,9;2,0;;;;;;;;;;;;;;
BU06140102;10311;buurt;"Westvoorne; Kruiningergors";Zuid-Holland;407;5;235;4;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;14,3%;42,9%;42,9%;2,1;2,2;;;;;;;;;;;;;;
BU06140103;10312;buurt;"Westvoorne; Tinte";Zuid-Holland;302;5;60;4;100;55,0%;15,0%;30,0%;0,0%;0,0%;85,7%;0,0%;14,3%;15,0%;45,0%;40,0%;2,0;2,1;2,0;2,2;;;;;;;;;;;;
BU06140104;10313;buurt;"Westvoorne; Goudhoek";Zuid-Holland;190;4;949;2;400;7,8%;6,5%;77,9%;7,8%;0,0%;32,1%;0,0%;67,9%;37,7%;33,8%;28,6%;1,1;1,9;1,6;1,5;;;;;;;;;0,6;0,9;0,6;
BU06140105;10314;buurt;"Westvoorne; Vogelenzang";Zuid-Holland;349;4;831;1;500;38,1%;2,1%;22,7%;37,1%;0,0%;53,6%;30,9%;15,5%;43,9%;34,7%;21,4%;1,2;1,8;1,4;1,7;;;;;;0,5;;1,4;;0,8;0,6;
BU06140106;10315;buurt;"Westvoorne; Duinoord";Zuid-Holland;360;4;681;2;100;38,9%;16,7%;44,4%;0,0%;0,0%;100,0%;0,0%;0,0%;27,8%;50,0%;22,2%;1,5;1,5;0,8;1,7;;;;;;;;;;;;
BU06140108;10316;buurt;"Westvoorne; Verspreide huizen in het Westen";Zuid-Holland;;5;87;4;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;0,0%;100,0%;0,0%;1,7;1,9;;;;;;;;;;;;;;
BU06140109;10317;buurt;"Westvoorne; Verspreide huizen in het Oosten";Zuid-Holland;401;5;299;3;400;67,7%;4,6%;13,8%;13,8%;0,0%;72,3%;7,7%;20,0%;28,8%;33,3%;37,9%;1,8;2,2;;2,2;;;;;;0,0;;1,1;;1,3;0,1;
BU06220101;10318;buurt;"Vlaardingen; Indische Buurt";Zuid-Holland;193;1;3248;3;1600;0,9%;6,0%;66,0%;17,0%;10,1%;55,3%;41,2%;3,5%;31,4%;33,6%;34,9%;1,1;1,6;1,7;1,4;1,2;1,0;;;0,9;0,6;0,3;;;1,0;0,6;
BU06220102;10319;buurt;"Vlaardingen; Vettenoordse Polder Oost";Zuid-Holland;139;1;3320;3;2500;0,0%;0,4%;17,7%;81,0%;0,8%;52,9%;35,2%;11,9%;38,2%;29,9%;32,0%;0,9;;;1,4;1,1;1,1;;;0,7;0,6;;;;0,9;0,8;
BU06220103;10320;buurt;"Vlaardingen; Centrum";Zuid-Holland;157;1;3811;3;3400;1,8%;0,7%;30,7%;51,9%;14,8%;48,2%;37,1%;14,7%;47,0%;32,8%;20,2%;0,9;1,1;1,3;1,4;1,0;1,0;;;0,7;0,5;0,5;;;0,8;0,7;0,4
BU06220201;10322;buurt;"Vlaardingen; Hoogkamer";Zuid-Holland;129;2;1856;2;1300;0,0%;0,0%;19,5%;62,5%;18,0%;50,6%;44,4%;5,1%;39,1%;30,2%;30,6%;1,0;;;1,6;1,2;1,0;;;;0,6;0,2;;;0,7;0,8;0,8
BU06220202;10323;buurt;"Vlaardingen; Zuidbuurt";Zuid-Holland;142;2;2324;1;1600;0,0%;0,0%;30,7%;52,4%;16,8%;21,1%;76,0%;2,9%;38,8%;27,2%;34,0%;0,8;;;1,6;1,2;;;;1,1;0,6;0,5;;;1,1;;
BU06220203;10324;buurt;"Vlaardingen; Wetering";Zuid-Holland;149;2;2304;3;1700;0,9%;2,2%;18,4%;53,3%;25,2%;55,3%;35,6%;9,1%;42,1%;30,5%;27,4%;0,9;1,8;1,9;1,5;1,1;1,1;;;0,7;0,6;0,3;;;;0,8;1,0
BU06220204;10325;buurt;"Vlaardingen; Lage Weide";Zuid-Holland;138;2;1848;2;1300;0,0%;0,8%;28,8%;51,2%;19,2%;47,3%;40,4%;12,3%;37,7%;31,5%;30,8%;1,0;;1,8;1,6;1,1;1,2;;;1,0;0,6;;;;;0,8;0,8
BU06220205;10326;buurt;"Vlaardingen; Buitengebied Zuidbuurt";Zuid-Holland;;5;482;2;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;2,0;2,1;;;;;;;;;;;;;;
BU06220306;10331;buurt;"Vlaardingen; Vettenoordse Polder West";Zuid-Holland;;2;2334;4;100;0,0%;0,0%;100,0%;0,0%;0,0%;50,0%;0,0%;50,0%;100,0%;0,0%;0,0%;1,4;;;;;;;;;;;;;;;
BU06220307;10332;buurt;"Vlaardingen; Maasboulevard";Zuid-Holland;158;2;2212;3;700;0,0%;0,0%;15,2%;40,0%;44,8%;27,2%;70,4%;2,4%;54,8%;36,5%;8,7%;0,8;;;1,5;1,1;1,1;;;;0,4;0,7;;;;;
BU06220401;10333;buurt;"Vlaardingen; Hofbuurt";Zuid-Holland;295;1;3660;4;500;4,7%;7,0%;44,2%;40,7%;3,5%;86,0%;5,8%;8,1%;26,4%;33,3%;40,2%;1,4;1,6;1,8;1,7;1,1;1,1;;;;0,7;;;;;1,0;
BU06220402;10334;buurt;"Vlaardingen; Oostbuurt";Zuid-Holland;188;1;3231;4;2900;2,4%;6,3%;37,4%;50,3%;3,7%;57,1%;35,7%;7,2%;39,6%;31,6%;28,8%;1,0;1,6;1,6;1,3;1,1;1,1;;;0,9;0,6;;;1,3;1,0;1,0;
BU06220501;10336;buurt;"Vlaardingen; Babberspolder Noord";Zuid-Holland;239;1;2644;3;900;2,3%;5,1%;67,0%;13,6%;11,9%;88,5%;5,2%;6,3%;24,0%;35,4%;40,6%;1,3;1,6;1,7;1,5;0,9;1,2;;;;;0,7;;;1,1;1,0;
BU06220502;10337;buurt;"Vlaardingen; Oranjebuurt";Zuid-Holland;303;1;2811;1;500;0,0%;8,1%;91,9%;0,0%;0,0%;94,4%;3,3%;2,2%;15,6%;37,8%;46,7%;1,5;;1,8;1,5;;;;;0,7;;;;;;;
BU06220503;10338;buurt;"Vlaardingen; Babberspolder West";Zuid-Holland;202;1;2867;4;2100;0,7%;4,1%;56,9%;21,4%;16,9%;63,8%;30,0%;6,3%;30,4%;35,4%;34,2%;1,1;1,7;1,6;1,4;1,0;0,9;;0,9;0,9;0,5;0,4;;;0,9;0,4;0,9
BU06220504;10339;buurt;"Vlaardingen; Babberspolder Oost";Zuid-Holland;190;2;2245;1;2000;0,0%;0,0%;32,5%;61,1%;6,4%;33,5%;60,1%;6,4%;31,2%;30,2%;38,7%;1,0;;;1,6;1,2;1,2;;;1,0;0,7;0,6;;;1,3;0,7;
BU06220601;10340;buurt;"Vlaardingen; Vaart Zuid";Zuid-Holland;312;2;2414;4;700;6,5%;2,9%;27,3%;21,6%;41,7%;42,8%;46,4%;10,9%;53,6%;26,1%;20,3%;0,9;1,9;1,8;1,9;;1,7;;;;0,3;0,2;;;;;0,1
BU06220602;10341;buurt;"Vlaardingen; Statenbuurt";Zuid-Holland;166;1;2785;2;1200;0,0%;0,0%;24,6%;12,1%;63,4%;40,3%;46,3%;13,4%;49,1%;31,5%;19,4%;0,9;;;1,5;;1,2;;;;0,5;0,6;;;;;0,3
BU06220603;10342;buurt;"Vlaardingen; Loper Zuid";Zuid-Holland;181;1;3026;3;800;0,0%;0,0%;33,5%;9,0%;57,4%;40,4%;48,7%;10,9%;38,7%;41,9%;19,4%;1,0;;;1,5;;1,0;;;;;0,7;;;0,7;0,8;
BU06220604;10343;buurt;"Vlaardingen; Vogelbuurt Noord";Zuid-Holland;156;1;3628;1;1300;0,0%;1,2%;32,0%;3,2%;63,6%;11,2%;88,8%;0,0%;38,2%;31,7%;30,1%;0,8;;1,6;1,7;1,5;1,0;;;1,1;;0,6;;;;;
BU06220605;10344;buurt;"Vlaardingen; Sportpark Holy";Zuid-Holland;;1;3455;3;100;0,0%;0,0%;0,0%;0,0%;100,0%;100,0%;0,0%;0,0%;42,9%;57,1%;0,0%;1,2;;;;;1,2;;;;;;;;;;
BU06220606;10345;buurt;"Vlaardingen; Vogelbuurt Zuid";Zuid-Holland;153;1;3294;4;1400;0,0%;0,0%;18,9%;23,6%;57,5%;33,0%;64,9%;2,2%;43,0%;31,8%;25,3%;0,9;;;1,6;1,2;1,1;;;1,0;0,6;0,6;;;;;0,8
BU06220701;10346;buurt;"Vlaardingen; Drevenbuurt";Zuid-Holland;299;2;2086;4;1400;0,0%;4,1%;95,9%;0,0%;0,0%;96,3%;2,6%;1,1%;13,8%;44,0%;42,2%;1,5;;1,7;1,5;;;;;1,0;;;;;1,3;;
BU06220702;10347;buurt;"Vlaardingen; Kruidenbuurt";Zuid-Holland;173;2;2329;1;800;0,0%;0,0%;38,7%;61,3%;0,0%;31,8%;68,2%;0,0%;36,8%;32,3%;31,0%;1,0;;;1,6;;;;;1,3;0,7;;;;;;
BU06220703;10348;buurt;"Vlaardingen; Loper Noord";Zuid-Holland;192;1;3053;1;600;2,0%;0,0%;32,4%;65,7%;0,0%;81,6%;13,6%;4,9%;41,7%;35,0%;23,3%;1,2;1,6;;1,4;1,1;;;;;0,7;;;;;0,9;
BU06220704;10349;buurt;"Vlaardingen; Hoofdstedenbuurt";Zuid-Holland;146;1;3166;2;1200;0,0%;0,0%;0,0%;4,0%;96,0%;4,9%;95,1%;0,0%;41,0%;39,6%;19,4%;0,8;;;;;1,1;;;;0,5;0,7;;;;;
BU06220705;10350;buurt;"Vlaardingen; Park Holy Noord";Zuid-Holland;422;1;2724;2;200;0,0%;0,0%;0,0%;100,0%;0,0%;100,0%;0,0%;0,0%;31,8%;68,2%;0,0%;1,2;;;;1,1;;;;;;;;;;;
BU06220706;10351;buurt;"Vlaardingen; Hoevenbuurt";Zuid-Holland;192;1;2529;4;1400;0,0%;0,0%;68,5%;31,5%;0,0%;20,6%;70,8%;8,6%;31,5%;36,0%;32,6%;1,1;;;1,6;1,1;;;;1,2;0,5;;;;1,3;;
BU06220707;10352;buurt;"Vlaardingen; Holierhoekse Polder";Zuid-Holland;;4;611;3;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;;;;2,3;2,4;;;;;;;;;;;;;;
BU06220708;10353;buurt;"Vlaardingen; Vaart Noord";Zuid-Holland;264;3;1478;3;800;0,0%;10,5%;42,1%;26,3%;21,1%;64,7%;23,5%;11,8%;41,3%;36,1%;22,6%;1,2;;2,0;1,7;1,3;1,1;;;;0,4;;;;;;0,3
BU06260001;10355;buurt;"Voorschoten; Noord-Hofland";Zuid-Holland;288;1;2572;1;2500;1,4%;2,4%;61,5%;16,4%;18,2%;56,8%;20,7%;22,5%;31,9%;35,7%;32,5%;1,1;1,6;1,3;1,3;0,8;;;;0,9;0,6;0,4;;;1,1;0,6;1,0
BU06260002;10356;buurt;"Voorschoten; Adegeest";Zuid-Holland;327;2;1529;2;1300;4,8%;3,2%;45,8%;46,2%;0,0%;67,2%;16,8%;16,0%;40,4%;32,0%;27,6%;1,1;1,5;1,6;1,4;0,9;;;;;0,6;;;;1,5;0,7;
BU06260004;10357;buurt;"Voorschoten; Boschgeest";Zuid-Holland;413;3;1316;2;800;6,4%;7,8%;65,2%;20,6%;0,0%;66,9%;28,9%;4,2%;31,2%;37,6%;31,2%;1,1;1,6;1,5;1,3;1,1;;;;0,9;0,3;;;;0,7;;
BU06260006;10358;buurt;"Voorschoten; Bijdorp";Zuid-Holland;349;2;2016;3;700;2,9%;1,4%;67,9%;27,9%;0,0%;68,6%;22,9%;8,6%;30,7%;40,0%;29,3%;1,1;1,8;2,2;1,4;0,9;;;;0,9;0,4;;;;0,9;;
BU06260007;10359;buurt;"Voorschoten; Vlietwijk";Zuid-Holland;222;2;1953;4;1800;0,0%;0,0%;56,7%;41,3%;2,0%;45,0%;43,6%;11,4%;38,8%;30,9%;30,3%;1,0;;;1,4;1,0;1,2;;;0,9;0,7;;;;1,2;0,6;
BU06260008;10360;buurt;"Voorschoten; Starrenburg";Zuid-Holland;424;3;1204;4;1100;7,8%;4,6%;60,6%;23,9%;3,2%;78,4%;17,0%;4,6%;22,4%;35,6%;42,0%;1,4;1,9;1,6;1,6;1,1;1,5;;;1,3;0,7;;;;1,3;1,0;
BU06260009;10361;buurt;"Voorschoten; Dobbewijk";Zuid-Holland;305;3;1013;1;100;0,0%;0,0%;100,0%;0,0%;0,0%;100,0%;0,0%;0,0%;26,3%;42,1%;31,6%;1,3;;;1,3;;;;;;;;;;;;
BU06260010;10362;buurt;"Voorschoten; Krimwijk";Zuid-Holland;509;3;1431;4;1000;7,1%;6,6%;38,8%;31,1%;16,4%;67,2%;22,4%;10,4%;29,2%;33,5%;37,3%;1,3;1,9;1,6;1,6;1,3;1,3;;;1,4;0,6;0,6;;;1,2;1,1;
BU06260011;10363;buurt;"Voorschoten; Centrum";Zuid-Holland;281;2;2287;4;500;3,8%;5,0%;31,3%;60,0%;0,0%;42,3%;15,4%;42,3%;46,9%;35,8%;17,3%;0,9;;1,4;1,7;0,9;;;;0,4;0,4;;;;0,9;0,8;
BU06260012;10364;buurt;"Voorschoten; Nassauwijk";Zuid-Holland;378;2;1844;3;900;4,5%;5,1%;65,3%;13,1%;11,9%;77,0%;13,2%;9,8%;26,7%;31,3%;42,0%;1,3;1,7;1,5;1,4;0,9;1,1;;;0,6;0,4;0,9;;;1,0;0,8;0,6
BU06260013;10365;buurt;"Voorschoten; Bloemenwijk";Zuid-Holland;374;2;1868;3;700;2,9%;5,9%;81,6%;9,6%;0,0%;88,1%;3,7%;8,1%;21,3%;37,5%;41,2%;1,3;1,7;1,0;1,4;1,2;;;;;0,6;;;;0,5;1,1;
BU06260014;10366;buurt;"Voorschoten; Buitengebied";Zuid-Holland;635;5;270;4;100;76,9%;23,1%;0,0%;0,0%;0,0%;73,3%;0,0%;26,7%;22,2%;33,3%;44,4%;1,9;2,6;2,3;;;;;;;;;1,2;;;;
BU06270101;10367;buurt;"Waddinxveen; Groenswaard 1";Zuid-Holland;285;2;2007;2;400;9,0%;5,1%;85,9%;0,0%;0,0%;89,7%;10,3%;0,0%;15,2%;43,0%;41,8%;1,5;2,2;2,0;1,4;;;;;1,4;;;;;;;
BU06270102;10368;buurt;"Waddinxveen; Groenswaard 2";Zuid-Holland;244;2;1941;2;500;0,0%;2,1%;89,6%;8,3%;0,0%;83,8%;6,1%;10,1%;16,3%;38,8%;44,9%;1,4;;2,3;1,4;1,1;;;;1,2;;;;;1,1;0,6;
BU06270103;10369;buurt;"Waddinxveen; Groenswaard 3";Zuid-Holland;212;2;1587;1;700;0,0%;4,2%;64,2%;7,5%;24,2%;41,0%;56,6%;2,5%;27,9%;35,2%;36,9%;1,2;;1,6;1,5;1,3;;;;1,1;0,8;0,7;;;;;
BU06270104;10370;buurt;"Waddinxveen; Peter Zuidlaan en Horstenbuurt";Zuid-Holland;137;2;2147;1;900;0,0%;0,0%;0,0%;0,0%;100,0%;18,9%;71,3%;9,8%;57,6%;32,7%;9,7%;0,7;;;;;1,1;;;;;0,6;;;;;0,7
BU06270105;10371;buurt;"Waddinxveen; West 1";Zuid-Holland;371;3;1041;2;100;61,1%;16,7%;22,2%;0,0%;0,0%;100,0%;0,0%;0,0%;16,7%;44,4%;38,9%;1,9;2,1;1,7;1,4;;;;;;;;;;;;
BU06270106;10372;buurt;"Waddinxveen; Bomenwijk";Zuid-Holland;197;2;2080;4;900;4,9%;4,3%;62,6%;28,2%;0,0%;49,4%;48,8%;1,8%;31,3%;36,2%;32,5%;1,1;1,9;1,6;1,4;1,3;;;;0,9;0,7;;;;;;
BU06270202;10373;buurt;"Waddinxveen; Zuidplas 80";Zuid-Holland;248;3;1398;1;2300;6,1%;2,0%;70,4%;15,2%;6,3%;64,1%;22,0%;13,9%;24,7%;38,1%;37,2%;1,4;1,8;1,6;1,6;0,9;1,1;;;1,0;0,7;0,7;;;1,3;1,1;
BU06270203;10374;buurt;"Waddinxveen; Zuidplas 90";Zuid-Holland;304;4;857;2;700;4,1%;3,3%;79,7%;3,3%;9,8%;87,1%;4,0%;8,9%;18,4%;36,0%;45,6%;1,5;2,4;1,8;1,7;1,3;1,0;;;1,0;;;0,1;;1,3;;
BU06270204;10375;buurt;"Waddinxveen; Triangel";Zuid-Holland;226;3;1116;2;900;6,0%;9,0%;81,4%;3,6%;0,0%;85,0%;6,6%;8,4%;6,5%;34,7%;58,8%;1,6;2,1;1,8;1,6;1,3;;;;1,4;;;;;1,6;;
BU06270205;10376;buurt;"Waddinxveen; West 2";Zuid-Holland;399;5;128;4;200;71,9%;18,8%;9,4%;0,0%;0,0%;90,6%;0,0%;9,4%;11,8%;35,3%;52,9%;2,1;2,3;1,7;1,9;;;;;;;;1,7;;;;
BU06270301;10377;buurt;"Waddinxveen; Oranjewijk Zuid";Zuid-Holland;196;2;2269;2;600;0,0%;0,0%;51,3%;48,7%;0,0%;68,4%;20,5%;11,1%;41,0%;29,1%;29,9%;1,0;;;1,4;0,9;;;;;0,4;;;;0,6;0,2;
BU06270302;10378;buurt;"Waddinxveen; Oranjewijk Noord";Zuid-Holland;162;2;2026;2;700;0,0%;0,0%;46,6%;51,9%;1,5%;55,6%;42,1%;2,3%;35,6%;29,5%;34,8%;1,1;;;1,5;1,0;;;;1,0;0,8;1,2;;;;0,8;
BU06270303;10379;buurt;"Waddinxveen; Vondelwijk";Zuid-Holland;179;2;1605;2;1000;0,0%;0,0%;51,1%;7,7%;41,2%;63,9%;33,3%;2,7%;29,5%;34,4%;36,1%;1,1;;;1,4;1,0;1,1;;;0,8;;0,7;;;0,7;;
BU06270304;10380;buurt;"Waddinxveen; Noordkade";Zuid-Holland;333;3;1328;1;300;32,7%;17,3%;40,4%;9,6%;0,0%;92,3%;0,0%;7,7%;27,8%;44,4%;27,8%;1,6;1,8;1,7;1,5;1,2;;;;;;;;;;;
BU06270401;10381;buurt;"Waddinxveen; Centrum";Zuid-Holland;235;2;1964;3;700;2,2%;8,8%;19,0%;56,2%;13,9%;47,4%;29,2%;23,4%;37,7%;38,4%;23,9%;1,1;2,0;1,7;1,4;1,2;1,1;;;1,3;0,9;;;;1,0;1,0;0,8
BU06270402;10382;buurt;"Waddinxveen; Oostpolderwijk";Zuid-Holland;255;2;1702;4;900;3,0%;7,1%;80,5%;9,5%;0,0%;73,4%;25,4%;1,2%;19,5%;39,1%;41,4%;1,4;1,9;1,6;1,5;1,3;;;;1,1;1,0;;;;;;
BU06270403;10383;buurt;"Waddinxveen; Bedrijventerrein Mercuriusweg";Zuid-Holland;241;3;1306;1;100;28,6%;0,0%;71,4%;0,0%;0,0%;100,0%;0,0%;0,0%;13,3%;40,0%;46,7%;1,6;1,8;;1,6;;;;;;;;;;;;
BU06270404;10384;buurt;"Waddinxveen; Zuid";Zuid-Holland;246;4;698;4;400;12,7%;8,9%;68,4%;10,1%;0,0%;51,9%;44,3%;3,8%;17,9%;44,9%;37,2%;1,5;2,1;2,0;1,7;;;;;1,2;0,9;;;;;;
BU06270406;10386;buurt;"Waddinxveen; 't Weegje";Zuid-Holland;;5;238;4;100;;;;;;;;;;;;1,5;;;;;;;;;;;;;;;
BU06270407;10387;buurt;"Waddinxveen; Oost";Zuid-Holland;471;4;591;2;200;84,4%;15,6%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;15,2%;33,3%;51,5%;2,0;2,1;1,8;;;;;;;;;;;;;
BU06270408;10388;buurt;"Waddinxveen; Zeeheldenbuurt";Zuid-Holland;283;4;973;1;300;20,8%;26,4%;32,1%;20,8%;0,0%;51,9%;48,1%;0,0%;28,3%;45,3%;26,4%;1,3;2,0;1,5;1,6;;;;1,0;0,9;0,8;;;;;;
BU06290000;10389;buurt;"Wassenaar; Drie Papegaaien";Zuid-Holland;1035;4;565;4;400;24,3%;34,3%;14,3%;27,1%;0,0%;79,7%;0,0%;20,3%;26,8%;33,8%;39,4%;1,7;2,3;2,0;1,5;1,3;;;;;;;1,4;1,0;;0,7;
BU06290001;10390;buurt;"Wassenaar; Oud-Wassenaar";Zuid-Holland;882;5;353;3;400;21,5%;7,7%;3,1%;58,5%;9,2%;53,8%;0,0%;46,2%;45,5%;39,4%;15,2%;1,5;2,6;2,2;;1,5;2,1;;;;;;2,1;;0,7;0,6;
BU06290002;10391;buurt;"Wassenaar; Nieuw-Wassenaar";Zuid-Holland;1059;5;481;3;500;17,2%;36,4%;23,2%;19,2%;4,0%;88,0%;0,0%;12,0%;24,0%;34,0%;42,0%;1,7;2,4;1,9;1,7;1,1;1,2;;;;;;1,5;1,3;;0,8;
BU06290003;10392;buurt;"Wassenaar; Duindigt met Groenendaal";Zuid-Holland;697;4;810;3;100;37,5%;25,0%;37,5%;0,0%;0,0%;68,8%;0,0%;31,3%;23,5%;35,3%;41,2%;1,5;2,0;1,6;1,4;;;;;;;;1,4;;;;
BU06290004;10393;buurt;"Wassenaar; Oud-Clingendaal";Zuid-Holland;698;5;406;2;300;35,1%;33,3%;8,8%;22,8%;0,0%;69,1%;0,0%;30,9%;25,0%;35,7%;39,3%;1,6;2,3;1,8;1,6;;;;;;;;1,2;1,2;;0,6;
BU06290005;10394;buurt;"Wassenaar; De Kieviet";Zuid-Holland;1869;5;261;1;500;79,2%;20,8%;0,0%;0,0%;0,0%;88,4%;0,0%;11,6%;16,3%;37,8%;45,9%;2,2;2,3;2,0;;;;;;;;;1,9;1,8;;;
BU06290006;10395;buurt;"Wassenaar; Kerkehout";Zuid-Holland;319;5;436;3;600;2,0%;2,9%;75,5%;19,6%;0,0%;29,1%;64,1%;6,8%;39,2%;36,3%;24,5%;1,1;2,0;1,9;1,5;1,2;;;;1,0;0,7;;;;1,3;0,9;
BU06290007;10396;buurt;"Wassenaar; Klingenbosch";Zuid-Holland;1146;5;280;3;200;52,6%;47,4%;0,0%;0,0%;0,0%;87,2%;0,0%;12,8%;20,5%;35,9%;43,6%;1,7;1,8;1,7;;;;;;;;;;1,9;;;
BU06290008;10397;buurt;"Wassenaar; Verspreide huizen Eikenhorst";Zuid-Holland;;5;125;3;100;100,0%;0,0%;0,0%;0,0%;0,0%;;;;;;;1,7;;;;;;;;;;;;;;;
BU06290009;10398;buurt;"Wassenaar; Verspreide huizen Meijendel";Zuid-Holland;;5;267;2;100;;;;;;;;;;;;2,0;;;;;;;;;;;;;;;
BU06290100;10399;buurt;"Wassenaar; De Paauw";Zuid-Holland;1052;3;1444;4;500;15,5%;58,8%;18,6%;7,2%;0,0%;82,3%;3,1%;14,6%;19,6%;37,1%;43,3%;1,6;1,8;1,8;1,5;;;;;;0,6;;;1,5;1,5;0,8;
BU06290101;10400;buurt;"Wassenaar; Dorp Wassenaar";Zuid-Holland;365;2;1786;4;1400;3,1%;5,3%;59,2%;32,4%;0,0%;49,4%;35,4%;15,2%;43,6%;31,1%;25,4%;1,0;1,8;1,3;1,3;1,1;;;;0,9;0,5;;1,1;1,1;1,1;0,9;
BU06290102;10401;buurt;"Wassenaar; Oostdorp";Zuid-Holland;299;2;1844;4;900;4,6%;8,6%;81,1%;5,7%;0,0%;31,2%;64,2%;4,6%;33,9%;32,8%;33,3%;1,1;1,6;1,6;1,4;;;;1,0;0,8;1,0;;;;0,6;;
BU06290103;10402;buurt;"Wassenaar; Zijlwatering en haven";Zuid-Holland;267;2;2153;1;2200;0,0%;0,0%;55,6%;28,5%;15,9%;40,6%;42,8%;16,6%;36,7%;33,2%;30,1%;1,1;;;1,4;1,1;;;;1,0;0,5;0,8;;;1,3;0,8;0,9
BU06290104;10403;buurt;"Wassenaar; De Deijl";Zuid-Holland;544;2;2054;1;800;2,8%;14,1%;64,8%;18,3%;0,0%;72,7%;15,4%;11,9%;28,5%;29,9%;41,7%;1,4;1,8;1,5;1,6;1,1;;;;;0,6;;;;1,3;0,9;
BU06290105;10404;buurt;"Wassenaar; Groot Deijleroord en Ter Weer";Zuid-Holland;362;2;1764;2;2200;3,0%;2,7%;65,4%;27,6%;1,4%;60,7%;27,4%;11,9%;34,5%;29,5%;36,1%;1,2;1,7;1,6;1,5;1,1;;;;1,1;0,6;0,7;1,5;;1,2;0,8;
