code,nr,gebied,gebiednaam,provincie,WOZ,stedelijkheid,OAD,ligging,abw_totaal,abw_vrijst,abw_tweekap,abw_rijwoni,abw_meergez_laagb,abw_meergez_hoogb,abw_koop,abw_soc_huur,abw_part_huur,abw_1_pers,abw_2_pers,abw_3_pers,aapbw_totaal,aapbw_koop_vrijst,aapbw_koop_tweekap,aapbw_koop_rijwoni,aapbw_koop_meergez_laagb,aapbw_koop_meergez_hoogb,aapbw_soc_huur_vrijst,aapbw_soc_huur_tweekap,aapbw_soc_huur_rijwoni,aapbw_soc_huur_meergez_laagb,aapbw_soc_huur_meergez_hoogb,aapbw_part_huur_vrijst,aapbw_part_huur_tweekap,aapbw_part_huur_rijwoni,aapbw_part_meergez_laagb,aapbw_part_meergez_hoogb
BU04890101,9195,buurt,"gemeente Barendrecht, Centrum",Zuid-Holland,245,2,2282,2,155.0,0.065,0.129,0.677,0.129,0.129,0.742,0.129,0.129,0.258,0.355,0.387,1.3,1.5,1.8,1.4,0.8,0.8,,,0.8,0.0,0.0,,,0.6,0.0,0.0
BU04890102,9196,buurt,"gemeente Barendrecht, Centrum Oost",Zuid-Holland,248,2,2223,1,205.0,0.049,0.049,0.732,0.146,0.146,0.463,0.439,0.098,0.317,0.366,0.341,1.1,1.8,1.4,1.3,1.0,1.0,,,1.0,0.0,0.0,,,,0.1,0.1
BU04890103,9197,buurt,"gemeente Barendrecht, Centrum West",Zuid-Holland,232,2,2096,2,350.0,0.086,0.129,0.357,0.429,0.429,0.386,0.543,0.071,0.443,0.300,0.257,1.0,1.9,1.8,1.8,1.0,1.0,,,0.7,0.6,0.6,,,,0.8,0.8
BU04890204,9198,buurt,"gemeente Barendrecht, Noord 1",Zuid-Holland,229,2,1858,2,265.0,0.000,0.075,0.642,0.283,0.283,0.358,0.623,0.000,0.321,0.321,0.377,1.0,,1.4,1.5,1.0,1.0,,,0.9,0.6,0.6,,,,0.0,0.0
BU04890205,9199,buurt,"gemeente Barendrecht, Noord 2",Zuid-Holland,206,2,1789,2,255.0,0.000,0.098,0.745,0.137,0.137,0.373,0.608,0.000,0.235,0.333,0.431,1.1,,1.6,1.3,0.0,0.0,,,0.9,0.7,0.7,,,,0.0,0.0
BU04890206,9200,buurt,"gemeente Barendrecht, Noord 3",Zuid-Holland,240,2,1942,1,445.0,0.000,0.056,0.348,0.573,0.573,0.348,0.629,0.000,0.562,0.258,0.180,0.7,,1.4,1.4,0.7,0.7,,,1.0,0.3,0.3,,,,0.0,0.0
BU04890207,9201,buurt,"gemeente Barendrecht, Noord 4",Zuid-Holland,235,2,1714,1,260.0,0.000,0.000,0.808,0.173,0.173,0.481,0.423,0.096,0.346,0.308,0.346,1.1,,,1.4,0.0,0.0,,,0.9,0.2,0.2,,,,0.7,0.7
BU04890308,9202,buurt,"gemeente Barendrecht, Binnenland",Zuid-Holland,197,2,1502,1,450.0,0.000,0.000,0.600,0.400,0.400,0.533,0.456,0.000,0.367,0.300,0.333,1.1,,,1.4,0.0,0.0,,,1.0,0.6,0.6,,,,0.0,0.0
BU04890409,9203,buurt,"gemeente Barendrecht, Oranjewijk 1",Zuid-Holland,326,3,1350,2,580.0,0.155,0.224,0.509,0.121,0.121,0.897,0.078,0.026,0.216,0.336,0.448,1.4,1.8,1.6,1.5,1.0,1.0,,,,0.3,0.3,,,,0.0,0.0
BU04890410,9204,buurt,"gemeente Barendrecht, Oranjewijk 2",Zuid-Holland,368,4,960,2,235.0,0.255,0.106,0.638,0.000,0.000,0.894,0.000,0.106,0.170,0.404,0.426,1.5,1.6,1.6,1.5,,,,,,,,,,1.3,,
BU04890511,9205,buurt,"gemeente Barendrecht, Buitenoord 1",Zuid-Holland,255,2,2157,2,455.0,0.000,0.000,0.824,0.165,0.165,0.769,0.220,0.000,0.253,0.385,0.363,1.2,,,1.4,1.1,1.1,,,1.0,0.4,0.4,,,,0.0,0.0
BU04890512,9206,buurt,"gemeente Barendrecht, Buitenoord 2",Zuid-Holland,264,2,1758,2,650.0,0.023,0.038,0.738,0.208,0.208,0.654,0.331,0.000,0.254,0.415,0.331,1.2,2.2,1.9,1.4,0.9,0.9,,,0.9,0.5,0.5,,,,0.0,0.0
BU04890513,9207,buurt,"gemeente Barendrecht, Buitenoord 3",Zuid-Holland,235,3,1423,2,430.0,0.000,0.000,0.744,0.233,0.233,0.733,0.256,0.000,0.302,0.395,0.314,1.2,,,1.4,0.4,0.4,,,1.1,0.5,0.5,,,,0.0,0.0
BU04890614,9208,buurt,"gemeente Barendrecht, Ter Leede",Zuid-Holland,383,3,1331,3,645.0,0.054,0.047,0.651,0.248,0.248,0.884,0.101,0.000,0.171,0.326,0.504,1.6,2.2,1.9,1.8,1.3,1.3,,,1.0,0.0,0.0,,,,0.0,0.0
BU04890715,9209,buurt,"gemeente Barendrecht, Paddewei",Zuid-Holland,232,2,2241,2,870.0,0.034,0.034,0.782,0.149,0.149,0.690,0.293,0.017,0.293,0.351,0.362,1.2,1.6,1.4,1.4,0.8,0.8,,,1.0,0.4,0.4,,,1.1,0.0,0.0
BU04890816,9210,buurt,"gemeente Barendrecht, Molenvliet 1",Zuid-Holland,236,2,2196,2,730.0,0.034,0.000,0.740,0.212,0.212,0.719,0.240,0.041,0.288,0.363,0.349,1.3,1.7,,1.5,0.7,0.7,,,0.9,0.5,0.5,,,1.4,0.0,0.0
BU04890817,9211,buurt,"gemeente Barendrecht, Molenvliet 2",Zuid-Holland,275,2,2004,3,450.0,0.033,0.033,0.767,0.178,0.178,0.833,0.144,0.022,0.211,0.400,0.389,1.4,2.4,1.2,1.6,0.9,0.9,,,0.9,0.5,0.5,,,,0.0,0.0
BU04890918,9212,buurt,"gemeente Barendrecht, Nieuweland 1",Zuid-Holland,289,2,1819,3,470.0,0.085,0.053,0.649,0.213,0.213,0.670,0.319,0.000,0.266,0.340,0.404,1.4,1.7,1.7,1.6,0.0,0.0,,,1.2,0.6,0.6,,,,0.0,0.0
BU04890919,9213,buurt,"gemeente Barendrecht, Nieuweland 2",Zuid-Holland,287,2,1682,3,450.0,0.000,0.056,0.856,0.067,0.067,0.811,0.178,0.000,0.178,0.311,0.511,1.5,,2.0,1.7,0.0,0.0,,,0.9,0.6,0.6,,,,0.0,0.0
BU04890920,9214,buurt,"gemeente Barendrecht, Nieuweland 3",Zuid-Holland,274,2,1931,3,335.0,0.000,0.075,0.672,0.239,0.239,0.701,0.254,0.000,0.224,0.358,0.418,1.3,,1.9,1.5,0.0,0.0,,,0.6,0.7,0.7,,,,0.0,0.0
BU04890921,9215,buurt,"gemeente Barendrecht, Nieuweland 4",Zuid-Holland,284,2,2037,3,210.0,0.000,0.143,0.595,0.238,0.238,0.595,0.238,0.143,0.333,0.381,0.310,1.2,,1.6,1.6,0.0,0.0,,,0.6,0.2,0.2,,,,0.9,0.9
BU04890922,9216,buurt,"gemeente Barendrecht, Nieuweland 5",Zuid-Holland,297,2,1717,3,490.0,0.041,0.000,0.806,0.153,0.153,0.878,0.102,0.000,0.163,0.306,0.531,1.5,1.8,,1.7,1.0,1.0,,,1.6,0.8,0.8,,,,0.0,0.0
BU04891023,9217,buurt,"gemeente Barendrecht, Dorpzicht",Zuid-Holland,334,3,1441,3,200.0,0.000,0.050,0.900,0.000,0.000,1.000,0.000,0.000,0.150,0.375,0.450,1.5,,1.9,1.4,,,,,,,,,,,,
BU04891124,9218,buurt,"gemeente Barendrecht, Bijdorp",Zuid-Holland,312,3,1496,3,555.0,0.072,0.027,0.586,0.306,0.306,0.865,0.108,0.027,0.216,0.324,0.459,1.4,1.8,1.6,1.7,0.9,0.9,,,,0.8,0.8,,,,0.0,0.0
BU04891225,9219,buurt,"gemeente Barendrecht, Smitshoek",Zuid-Holland,245,3,1490,3,270.0,0.093,0.148,0.667,0.093,0.093,0.519,0.463,0.000,0.222,0.407,0.370,1.3,1.6,1.8,1.6,0.0,0.0,,,0.9,0.8,0.8,,,,0.0,0.0
BU04891226,9220,buurt,"gemeente Barendrecht, Smitshoek 1",Zuid-Holland,291,3,1479,3,165.0,0.000,0.000,0.667,0.273,0.273,0.576,0.273,0.152,0.212,0.364,0.424,1.5,,,1.7,0.0,0.0,,,,0.8,0.8,,,1.4,0.0,0.0
BU04891227,9221,buurt,"gemeente Barendrecht, Smitshoek 2",Zuid-Holland,330,2,1531,3,170.0,0.118,0.059,0.824,0.000,0.000,0.676,0.000,0.324,0.059,0.265,0.647,1.7,2.0,1.7,1.8,,,,,,,,,,1.5,,
BU04891328,9222,buurt,"gemeente Barendrecht, Voordijk",Zuid-Holland,569,2,1766,3,265.0,0.509,0.264,0.208,0.000,0.000,0.943,0.000,0.057,0.094,0.245,0.660,2.0,2.1,2.0,1.9,,,,,,,,,,,,
BU04891429,9223,buurt,"gemeente Barendrecht, Meerwede Noordoost",Zuid-Holland,262,2,2084,3,415.0,0.000,0.036,0.614,0.349,0.349,0.614,0.205,0.181,0.229,0.325,0.434,1.4,,1.8,1.7,1.3,1.3,,,1.1,0.4,0.4,,,1.7,0.0,0.0
BU04891430,9224,buurt,"gemeente Barendrecht, Meerwede Noordwest",Zuid-Holland,282,2,2163,3,535.0,0.000,0.047,0.654,0.308,0.308,0.748,0.234,0.019,0.234,0.364,0.411,1.3,,1.8,1.5,1.2,1.2,,,1.0,0.4,0.4,,,,0.0,0.0
BU04891431,9225,buurt,"gemeente Barendrecht, Meerwede Zuidoost",Zuid-Holland,280,2,1841,3,895.0,0.000,0.028,0.609,0.363,0.363,0.603,0.190,0.201,0.240,0.346,0.408,1.3,,1.5,1.5,1.1,1.1,,,1.3,0.7,0.7,,,1.4,0.4,0.4
BU04891432,9226,buurt,"gemeente Barendrecht, Meerwede Zuidwest",Zuid-Holland,310,2,1913,3,585.0,0.017,0.034,0.521,0.410,0.410,0.615,0.051,0.308,0.248,0.393,0.359,1.2,,1.5,1.7,1.0,1.0,,,,0.3,0.3,,,1.2,0.8,0.8
BU04891533,9227,buurt,"gemeente Barendrecht, Waterkant",Zuid-Holland,270,3,1357,3,760.0,0.013,0.000,0.592,0.388,0.388,0.566,0.211,0.217,0.250,0.395,0.355,1.3,1.7,,1.8,0.9,0.9,,,1.2,0.5,0.5,,,1.3,0.7,0.7
BU04891634,9228,buurt,"gemeente Barendrecht, Havenkwartier",Zuid-Holland,327,3,1456,3,665.0,0.038,0.135,0.271,0.549,0.549,0.759,0.060,0.180,0.233,0.376,0.391,1.4,2.1,1.9,1.6,1.2,1.2,,,,0.5,0.5,,,,0.9,0.9
BU04891735,9229,buurt,"gemeente Barendrecht, Gaatkensoog",Zuid-Holland,358,2,1507,3,295.0,0.186,0.000,0.661,0.153,0.153,0.932,0.000,0.085,0.169,0.373,0.475,1.6,2.1,,1.6,1.1,1.1,,,,0.0,0.0,,,1.3,0.0,0.0
BU04891836,9230,buurt,"gemeente Barendrecht, Riederhoek",Zuid-Holland,305,2,1843,3,520.0,0.029,0.183,0.615,0.173,0.173,0.721,0.221,0.058,0.163,0.288,0.558,1.5,2.2,1.7,1.6,1.0,1.0,,,1.2,0.7,0.7,,,1.3,0.0,0.0
BU04891937,9231,buurt,"gemeente Barendrecht, Vrijheidsakker",Zuid-Holland,342,2,1607,3,425.0,0.141,0.141,0.624,0.082,0.082,0.859,0.094,0.035,0.165,0.282,0.541,1.5,1.9,1.8,1.6,0.0,0.0,,,0.9,0.0,0.0,,,,0.0,0.0
BU04892039,9232,buurt,"gemeente Barendrecht, Vrijenburg",Zuid-Holland,291,2,1510,3,1845.0,0.011,0.076,0.607,0.306,0.306,0.705,0.211,0.079,0.182,0.276,0.542,1.4,1.7,1.9,1.7,1.2,1.2,,,1.1,0.7,0.7,,,1.5,1.1,1.1
BU04893050,9233,buurt,"gemeente Barendrecht, Sportpark Smitshoek",Zuid-Holland,,3,1309,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BU04893051,9234,buurt,"gemeente Barendrecht, Sint Clarabos",Zuid-Holland,,2,1779,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BU04893053,9235,buurt,"gemeente Barendrecht, Kooiwalbos",Zuid-Holland,,3,1188,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BU04893054,9236,buurt,"gemeente Barendrecht, Dordtsestraatweg",Zuid-Holland,256,3,1056,2,65.0,0.154,0.538,0.231,0.000,0.000,0.923,0.000,0.000,0.231,0.385,0.308,1.7,2.0,1.9,1.3,,,,,,,,,,,,
BU04893160,9237,buurt,"gemeente Barendrecht, Koedood",Zuid-Holland,,5,469,4,15.0,1.000,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.000,0.000,0.000,2.9,2.9,,,,,,,,,,,,,,
BU04893161,9238,buurt,"gemeente Barendrecht, Achterzeedijk West",Zuid-Holland,,5,165,4,30.0,0.500,0.333,0.000,0.000,0.000,0.833,0.000,0.000,0.000,0.667,0.000,1.7,2.1,,,,,,,,,,,,,,
BU04893162,9239,buurt,"gemeente Barendrecht, Achterzeedijk Oost",Zuid-Holland,,5,370,4,75.0,0.267,0.200,0.000,0.000,0.000,0.400,0.000,0.000,0.200,0.533,0.267,1.9,1.6,2.0,,,,,,,,,,,,,
BU04893163,9240,buurt,"gemeente Barendrecht, Noldijk",Zuid-Holland,378,4,549,4,160.0,0.625,0.281,0.063,0.000,0.000,0.906,0.000,0.063,0.156,0.469,0.375,1.8,2.1,1.7,1.7,,,,,,,,,,,,
BU04893164,9241,buurt,"gemeente Barendrecht, Kilweg",Zuid-Holland,296,3,1229,3,660.0,0.045,0.030,0.659,0.265,0.265,0.689,0.220,0.091,0.182,0.288,0.530,1.5,2.2,1.5,1.7,0.9,0.9,,,1.2,0.8,0.8,,,1.3,0.0,0.0
BU04895072,9242,buurt,"gemeente Barendrecht, BT Dierenstein",Zuid-Holland,,3,1043,1,50.0,0.000,0.000,0.000,0.900,0.900,0.000,0.000,1.000,0.900,0.000,0.000,0.4,,,,0.0,0.0,,,,0.0,0.0,,,,0.3,0.3
BU04895074,9243,buurt,"gemeente Barendrecht, BT Handelscentrum",Zuid-Holland,,4,941,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BU04895076,9244,buurt,"gemeente Barendrecht, BT Ziedewij",Zuid-Holland,,4,625,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BU04895084,9245,buurt,"gemeente Barendrecht, BT Vaanpark 4",Zuid-Holland,,3,1292,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BU04980000,9246,buurt,"gemeente Drechterland, Centrum Hoogkarspel",Zuid-Holland,246,4,864,1,3380.0,0.216,0.118,0.518,0.146,0.146,0.692,0.259,0.046,0.303,0.352,0.345,1.2,1.6,1.4,1.3,0.8,0.8,,0.8,0.7,0.4,0.4,1.2,,1.3,0.4,0.4
BU04980001,9247,buurt,"gemeente Drechterland, Ten westen van Tolweg",Zuid-Holland,355,5,349,4,65.0,0.846,0.154,0.000,0.000,0.000,1.000,0.000,0.000,0.231,0.462,0.385,1.8,1.8,,,,,,,,,,,,,,
BU04980009,9248,buurt,"gemeente Drechterland, Wijzend",Zuid-Holland,,5,495,4,55.0,1.000,0.000,0.000,0.000,0.000,0.909,0.000,0.000,0.000,0.545,0.364,1.6,1.5,,,,,,,,,,,,,,
BU04980100,9249,buurt,"gemeente Drechterland, Westwoud",Zuid-Holland,245,5,207,2,560.0,0.250,0.170,0.554,0.018,0.018,0.723,0.241,0.027,0.268,0.357,0.366,1.5,1.9,1.7,1.5,0.0,0.0,,1.7,0.9,0.0,0.0,,,,0.0,0.0
BU04980101,9250,buurt,"gemeente Drechterland, Oudijk",Zuid-Holland,,5,213,4,55.0,0.909,0.000,0.000,0.000,0.000,0.909,0.000,0.000,0.182,0.273,0.455,1.7,1.6,,,,,,,,,,,,,,
BU04980109,9251,buurt,"gemeente Drechterland, Binnenwijzend",Zuid-Holland,327,5,101,4,100.0,0.700,0.100,0.000,0.200,0.200,0.800,0.000,0.200,0.200,0.400,0.400,1.7,1.8,,,0.0,0.0,,,,0.0,0.0,,,,1.1,1.1
BU04980200,9252,buurt,"gemeente Drechterland, Oosterblokker",Zuid-Holland,296,5,284,2,590.0,0.483,0.161,0.347,0.017,0.017,0.822,0.144,0.034,0.212,0.381,0.415,1.7,1.9,1.8,1.7,0.0,0.0,,0.7,1.2,0.8,0.8,,,,0.0,0.0
BU04980300,9253,buurt,"gemeente Drechterland, Centrum Venhuizen",Zuid-Holland,228,5,498,3,1165.0,0.279,0.103,0.442,0.180,0.180,0.627,0.305,0.034,0.330,0.330,0.343,1.3,1.6,1.7,1.6,0.0,0.0,,,1.0,0.6,0.6,1.4,,1.2,1.2,1.2
BU04980301,9254,buurt,"gemeente Drechterland, De Buurt",Zuid-Holland,285,5,293,3,465.0,0.559,0.075,0.355,0.000,0.000,0.860,0.108,0.022,0.204,0.430,0.366,1.6,1.7,1.3,1.5,,,,,1.2,,,,,,,
BU04980302,9255,buurt,"gemeente Drechterland, Hem",Zuid-Holland,246,5,276,3,425.0,0.424,0.118,0.341,0.118,0.118,0.729,0.224,0.047,0.247,0.412,0.353,1.5,1.8,1.4,1.7,0.0,0.0,,,1.0,0.8,0.8,1.7,,,0.0,0.0
BU04980306,9256,buurt,"gemeente Drechterland, De Hout en Blokdijk",Zuid-Holland,370,5,83,4,145.0,0.931,0.000,0.000,0.000,0.000,0.828,0.000,0.138,0.207,0.414,0.379,1.9,2.0,,,,,,,,,,1.2,,,,
BU04980307,9257,buurt,"gemeente Drechterland, Drieban (gedeeltelijk). Hem",Zuid-Holland,332,5,282,3,125.0,0.440,0.400,0.160,0.000,0.000,0.960,0.000,0.000,0.120,0.360,0.560,1.8,2.1,1.8,1.4,,,,,,,,,,,,
BU04980308,9258,buurt,"gemeente Drechterland, Drieban (gedeeltelijk). Venhuizen",Zuid-Holland,,5,164,4,55.0,0.909,0.000,0.000,0.000,0.000,0.818,0.000,0.000,0.000,0.364,0.545,2.0,2.0,,,,,,,,,,,,,,
BU04980309,9259,buurt,"gemeente Drechterland, Zuiderdijk",Zuid-Holland,,5,27,4,25.0,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.600,0.000,2.1,2.1,,,,,,,,,,,,,,
BU04980400,9260,buurt,"gemeente Drechterland, Wijdenes",Zuid-Holland,303,5,93,4,430.0,0.558,0.186,0.221,0.023,0.023,0.779,0.174,0.047,0.256,0.419,0.337,1.6,1.9,1.5,1.3,0.0,0.0,,1.0,1.0,0.7,0.7,,,,0.0,0.0
BU04980401,9261,buurt,"gemeente Drechterland, Oosterleek",Zuid-Holland,385,5,46,3,110.0,0.955,0.000,0.000,0.000,0.000,0.955,0.000,0.000,0.136,0.455,0.409,2.0,2.0,,,,,,,,,,,,,,
BU04980500,9262,buurt,"gemeente Drechterland, Schellinkhout",Zuid-Holland,371,5,138,4,390.0,0.679,0.103,0.218,0.000,0.000,0.885,0.064,0.051,0.269,0.410,0.321,1.6,1.8,1.4,1.5,,,,0.9,0.6,,,0.8,,,,
BU05010000,9263,buurt,"gemeente Brielle, Brielle",Zuid-Holland,237,3,1206,3,1470.0,0.051,0.078,0.622,0.218,0.218,0.565,0.214,0.177,0.418,0.344,0.238,1.2,1.5,1.6,1.5,1.2,1.2,,0.8,0.8,0.9,0.9,1.0,0.6,0.8,0.6,0.6
BU05010001,9264,buurt,"gemeente Brielle, Spuilaan en omgeving",Zuid-Holland,252,2,1576,2,505.0,0.129,0.000,0.277,0.574,0.574,0.416,0.574,0.000,0.436,0.386,0.178,1.1,1.7,,1.5,0.0,0.0,,,,0.7,0.7,,,,0.0,0.0
BU05010002,9265,buurt,"gemeente Brielle, De Kapel en omgeving",Zuid-Holland,196,3,1134,3,745.0,0.000,0.000,0.893,0.087,0.087,0.557,0.403,0.027,0.268,0.396,0.336,1.4,,,1.6,1.2,1.2,,,1.2,0.5,0.5,,,,1.1,1.1
BU05010003,9266,buurt,"gemeente Brielle, Rugge",Zuid-Holland,179,4,997,3,1175.0,0.030,0.021,0.826,0.119,0.119,0.609,0.319,0.072,0.332,0.387,0.277,1.2,1.7,1.7,1.4,1.2,1.2,,,0.9,0.6,0.6,,,0.6,0.7,0.7
BU05010004,9267,buurt,"gemeente Brielle, Noord Meeuwenoord",Zuid-Holland,255,4,574,3,365.0,0.110,0.137,0.425,0.274,0.274,0.849,0.000,0.096,0.329,0.397,0.288,1.6,1.8,1.8,1.7,1.3,1.3,,,,0.0,0.0,,,0.8,0.6,0.6
BU05010005,9268,buurt,"gemeente Brielle, Kleine Goote",Zuid-Holland,194,4,970,3,725.0,0.021,0.028,0.814,0.131,0.131,0.662,0.276,0.055,0.283,0.428,0.290,1.3,1.6,1.6,1.5,0.9,0.9,,,1.0,0.6,0.6,,,1.1,0.0,0.0
BU05010006,9269,buurt,"gemeente Brielle, Nieuwland",Zuid-Holland,291,4,934,1,1025.0,0.073,0.063,0.620,0.239,0.239,0.746,0.180,0.063,0.244,0.327,0.424,1.6,2.0,1.9,1.8,1.0,1.0,,,0.9,0.8,0.8,,,1.6,0.0,0.0
BU05010009,9270,buurt,"gemeente Brielle, Verspreide huizen",Zuid-Holland,498,5,386,4,105.0,0.905,0.000,0.000,0.000,0.000,0.857,0.000,0.000,0.190,0.333,0.476,2.0,2.1,,,,,,,,,,,,,,
BU05010100,9271,buurt,"gemeente Brielle, Vierpolders",Zuid-Holland,220,5,232,2,540.0,0.167,0.065,0.694,0.065,0.065,0.815,0.120,0.056,0.269,0.380,0.352,1.6,2.0,1.6,1.6,0.0,0.0,,,1.2,0.7,0.7,,,0.9,0.0,0.0
BU05010109,9272,buurt,"gemeente Brielle, Verspreide huizen",Zuid-Holland,396,5,262,4,185.0,0.919,0.000,0.000,0.000,0.000,0.865,0.000,0.081,0.108,0.405,0.459,2.2,2.2,,,,,,,,,,1.4,,,,
BU05010200,9273,buurt,"gemeente Brielle, Zwartewaal",Zuid-Holland,206,5,274,2,260.0,0.192,0.115,0.577,0.115,0.115,0.750,0.192,0.038,0.308,0.385,0.308,1.5,2.2,1.6,1.7,0.0,0.0,,,0.9,0.6,0.6,,,,0.0,0.0
BU05010201,9274,buurt,"gemeente Brielle, Tuindorp-Hofstede",Zuid-Holland,207,5,274,3,390.0,0.038,0.000,0.936,0.000,0.000,0.872,0.103,0.000,0.231,0.385,0.385,1.6,2.4,,1.7,,,,,0.9,,,,,,,
BU05010202,9275,buurt,"gemeente Brielle, Zalmlaan",Zuid-Holland,,5,266,3,35.0,0.857,0.000,0.000,0.000,0.000,0.857,0.000,0.000,0.000,0.571,0.000,1.7,1.7,,,,,,,,,,,,,,
BU05010209,9276,buurt,"gemeente Brielle, Verspreide huizen",Zuid-Holland,423,5,90,4,105.0,0.857,0.000,0.000,0.000,0.000,0.857,0.000,0.000,0.190,0.429,0.333,2.0,2.0,,,,,,,,,,,,,,
BU05010300,9277,buurt,"gemeente Brielle, Recreatiestrook Brielse Maas",Zuid-Holland,,5,82,4,10.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.1,,,,,,,,,,,,,,,
BU05020111,9278,buurt,"gemeente Capelle aan den IJssel, Redebuurt",Zuid-Holland,239,3,1499,3,405.0,0.000,0.000,1.000,0.000,0.000,0.889,0.000,0.111,0.136,0.407,0.457,1.4,,,1.5,,,,,,,,,,1.0,,
BU05020112,9279,buurt,"gemeente Capelle aan den IJssel, Rendier/Navigatiebuurt",Zuid-Holland,,3,1417,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BU05020113,9280,buurt,"gemeente Capelle aan den IJssel, Zeeheldenbuurt-west",Zuid-Holland,181,3,1434,3,415.0,0.000,0.048,0.735,0.205,0.205,0.386,0.590,0.000,0.301,0.361,0.325,1.1,,1.4,1.4,1.3,1.3,,,1.0,0.6,0.6,,,,0.0,0.0
BU05020114,9281,buurt,"gemeente Capelle aan den IJssel, Zeeheldenbuurt-oost",Zuid-Holland,308,2,2047,3,55.0,0.545,0.273,0.273,0.000,0.000,1.000,0.000,0.000,0.182,0.455,0.364,1.4,1.7,1.3,1.1,,,,,,,,,,,,
BU05020115,9282,buurt,"gemeente Capelle aan den IJssel, Chopinbuurt",Zuid-Holland,257,2,1874,3,445.0,0.000,0.034,0.719,0.236,0.236,0.798,0.000,0.191,0.202,0.315,0.483,1.4,,1.6,1.7,1.0,1.0,,,,0.0,0.0,,,1.0,0.6,0.6
BU05020116,9283,buurt,"gemeente Capelle aan den IJssel, Bizetbuurt",Zuid-Holland,258,2,2166,3,605.0,0.000,0.000,0.810,0.190,0.190,0.835,0.074,0.091,0.207,0.372,0.421,1.3,,,1.5,0.9,0.9,,,,0.3,0.3,,,1.0,0.0,0.0
BU05020117,9284,buurt,"gemeente Capelle aan den IJssel, Paganinibuurt",Zuid-Holland,285,2,2306,3,575.0,0.000,0.026,0.774,0.191,0.191,0.896,0.000,0.104,0.174,0.304,0.522,1.5,,1.6,1.7,1.0,1.0,,,,0.0,0.0,,,1.4,0.8,0.8
BU05020118,9285,buurt,"gemeente Capelle aan den IJssel, Rossinibuurt",Zuid-Holland,354,2,1974,3,210.0,0.071,0.238,0.381,0.310,0.310,0.976,0.000,0.000,0.190,0.405,0.405,1.6,2.1,1.9,1.6,1.3,1.3,,,,0.0,0.0,,,,0.0,0.0
BU05020119,9286,buurt,"gemeente Capelle aan den IJssel, Puccinibuurt",Zuid-Holland,295,2,2112,3,970.0,0.010,0.015,0.639,0.335,0.335,0.897,0.077,0.026,0.216,0.366,0.412,1.5,1.5,1.8,1.7,1.2,1.2,,,,0.4,0.4,,,1.4,0.5,0.5
BU05020223,9287,buurt,"gemeente Capelle aan den IJssel, Reviusbuurt",Zuid-Holland,114,1,2593,3,450.0,0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.467,0.244,0.289,0.6,,,,0.0,0.0,,,,0.6,0.6,,,,0.0,0.0
BU05020224,9288,buurt,"gemeente Capelle aan den IJssel, Dichtersbuurt",Zuid-Holland,213,2,2438,3,890.0,0.039,0.022,0.287,0.646,0.646,0.876,0.000,0.118,0.382,0.343,0.270,1.2,2.0,1.7,1.5,1.0,1.0,,,,0.0,0.0,,,,0.7,0.7
BU05020225,9289,buurt,"gemeente Capelle aan den IJssel, Merelbuurt",Zuid-Holland,211,1,2641,2,475.0,0.000,0.000,0.663,0.326,0.326,0.947,0.000,0.053,0.284,0.347,0.368,1.2,,,1.4,1.0,1.0,,,,0.0,0.0,,,,0.3,0.3
BU05020226,9290,buurt,"gemeente Capelle aan den IJssel, Schildersbuurt",Zuid-Holland,186,1,2738,3,340.0,0.000,0.000,0.647,0.338,0.338,0.779,0.118,0.103,0.338,0.250,0.426,1.1,,,1.3,1.0,1.0,,,0.9,0.0,0.0,,,,0.7,0.7
BU05020227,9291,buurt,"gemeente Capelle aan den IJssel, Valeriusbuurt",Zuid-Holland,153,2,2406,3,655.0,0.000,0.000,0.015,0.985,0.985,0.511,0.458,0.038,0.489,0.321,0.198,0.9,,,1.5,1.1,1.1,,,,0.7,0.7,,,,0.7,0.7
BU05020228,9292,buurt,"gemeente Capelle aan den IJssel, Rozenburcht",Zuid-Holland,294,1,2528,3,345.0,0.000,0.000,0.290,0.710,0.710,0.652,0.275,0.072,0.362,0.507,0.145,1.2,,,1.5,1.3,1.3,,,0.9,0.6,0.6,,,,1.0,1.0
BU05020229,9293,buurt,"gemeente Capelle aan den IJssel, Oude Plaats",Zuid-Holland,182,1,2701,3,525.0,0.000,0.029,0.438,0.514,0.514,0.495,0.314,0.181,0.362,0.429,0.200,1.0,,2.1,1.3,0.8,0.8,,,0.9,0.6,0.6,,,,0.5,0.5
